title,artist,cleaned_lyrics
굴비,신재동,나 어릴적에 우리 아버지 구워주신 굴비 한마리 먹는것만 보아도 배부르시다며 가시발라 먹여 주셨네 애지중지 키워 주시며 기죽지 말아라 세상에 지지 말아라 굽이굽이 길었던 그세월 굽이굽이 가시밭길 걷던 아버지 굵은 주름에 허리가 굽었던 울아버지 정말 그립소 나 어릴적에 우리 어머니 구워주신 굴비 한마리 먹는것만 보아도 배부르시다며 가시발라 먹여 주셨네 굽이굽이 한서린세월 여인의 인생길 울어머니 살아 오신길 세상살이 서러워 울지 말아라 행복하게 살아라 안아 주시던 굵은 주름에 허리가 굽었던 울어머니 정말 그립소 울아버지 너무 그립소
아름다운 동행 (Cover Ver.),현미나,우리는 오늘도 한마음 한뜻으로 사랑을 노래하고 행복을 나눕니다 바라지 않고 주는 사랑 그 행복 알기에 아름다운 동행으로 그냥 좋아서 마음에 향기 소리향기로 오늘도 함께 합니다 우리는 오늘도 한마음 한뜻으로 사랑을 노래하고 행복을 나눕니다 바라지 않고 주는 사랑 그 행복 알기에 아름다운 동행으로 그냥 좋아서 마음에 향기 소리향기로 오늘도 함께 합니다 마음에 향기 소리향기로 오늘도 함께 합니다
사랑해야 사니까,최영철,이제는 그대를 미워했더니 하루 종일 가슴이 너무나 아팠어 오늘은 그대를 사랑하니까 이렇게도 좋은것을 왜 몰랐을까 아아아 영원토록 그대를 사랑할래요 나는 나는 그대를 사랑해야 사니까 사랑해야 사니까
사랑아,도연,오늘 밤 우리 한잔 어때요 깊어가는 토요일 밤 우리 둘이서 도도해 보여도 난 수줍은 여자 사랑할 줄 아는 여자 화끈한 여자 떠나버린 사랑은 미련 없이 보내요 이젠 내게 기대어 봐요 사랑아 네가 행복해서 웃고 슬퍼 울 때도 여전히 너는 둘도 없는 사랑 내 남자니까 사랑아 그저 바라만 봐도 설레는 사랑아 나는 그대만의 여자 이니까 사랑이 자주 오진 않겠죠 당신의 그 눈물까지 안을 수 있는 당당한 내 모습에 기죽진 마요 내 모든건 당신만을 위한 거니까 떠나버린 사랑은 미련 없이 보내요 이젠 내게 기대어 봐요 사랑아 네가 행복해서 웃고 슬퍼 울 때도 여전히 너는 둘도 없는 사랑 내 남자니까 사랑아 그저 바라만 봐도 설레는 사랑아 나는 그대만의 여자 이니까 나는 그대만의 여자 이니까
애달픈당신,정성제,거칠어진 손마디 지켜주지 못하고 항상 고생만 시킨 나 너무 미안하오 불평 한마디 할 법 한데 해맑게 미소 지으며 오히려 나를 걱정 해주는 당신은 천사 같아요 사랑해요 이 말 한마디가 너무 해주고 싶었어 날 위해 고생한 당신 이제는 편히 쉬어요 거칠어진 손마디 잡아주지 못하고 항상 고생만 시킨 나 너무 미안하오 불평 한마디 할 법 한데 언제나 그 자리 에서 오히려 나를 걱정 해주는 당신은 천사 같아요 사랑해요 이 말 한마디가 너무 해주고 싶었어 날 위해 고생한 당신 이제는 편히 쉬어요
두여인 (Cover Ver.),이재웅,한 사람이 두 여인을 사랑해도 되는건가요 어쩌면 좋아 어쩌면 좋아 안 되는 줄 알면서도 어차피 인생은 속는 거라고 그 누가 말을 했던가 그냥 갈래요 그냥 갈래요 어차피 정든 두 여인 이 세상에 내가 내가 다시 태어난다면 한 사람만 사랑할래요 한 사람이 두 여인을 사랑해도 되는 건가요 어쩌면 좋아 어쩌면 좋아 안 되는 줄 알면서도 어차피 인생은 연극이라고 그 누가 말을 했던가 그냥 갈래요 그냥 갈래요 어차피 정든 두 여인 이 세상에 내가 내가 다시 태어난다면 한 사람만 사랑할래요 그냥 갈래요 그냥 갈래요 어차피 정든 두 여인 이 세상에 내가 내가 다시 태어난다면 한 사람만 사랑할래요
당신의 그림자,진아,시간이 흐른다 해도 잊을 수가 없어요 당신은 나만의 사랑 내 곁에만 머물러줘요 죽도록 당신만을 생각하면서 꿈처럼 사랑할래요 당신의 그림자 되어 영원히 머물고 싶어요
우리 아버지,장우조,어린 시절 아버지는 가족들에겐 무뚝뚝하고 말이 없었어 학창시절 휴일이면 하루종일 잠만 주무실 때도 있었어 세월의 무게인지 가장의 무게인지 내면의 근원적 고통인지 나도 아버지와 같은 길을 걸어 어느덧 중년의 가장이 되었네 가족들이 곁에 있어도 때론 외롭고 그리운 감정이 들어 술로 달래 보기도 하지만 그 마음 커져만 가네 아아 아 아버지도 이러셨구나 이제야 아버지의 마음을 알겠네 묵묵히 그 자리를 지켜내신 그리운 아버지 가족들이 곁에 있어도 때론 외롭고 서운한 감정이 들어 훌쩍 떠나 보기도 하지만 그 마음 달랠 길 없네 아아 아 아버지도 이러셨구나 이제야 아버지의 마음을 알겠네 묵묵히 그 자리를 지켜내신 고마운 아버지 고마운 아버지
꿈을 향하여,정의송,나에게는 꿈이 있다 매일매일 꿈을 꾼다 그 꿈을 위해 오늘을 산다 내가 할수 있는것이 너무나도 미약해서 그 꿈에 다가가지 못해도 꿈을 꾸며 산다는게 그 얼마나 다행인가 내 심장이 뛰는 지금 이 순간 후회없이 미련없이 살고 또 살아야한다 드넓은 대지 위를 자유롭게 날아가리라 날아서 또 날아서 미지의 세계를 향해 뜨거운 가슴으로 꿈을 꾸어라 지치지 않는 열정으로 나래를 활짝펴라 꿈을 향하여
화촉동방(華燭洞房),초아강,청사초롱 불 밝혀라 잊었던 낭군이 다시 돌아온다 새파란 구름 무늬 비단을 몸체 삼고 위 아래 붉은색 끝동을 달고서 붉은색 푸른색 청홍의 음양화합 월하노인 베필주어 홍실에 드리운 술잔 천생연분 단단한 끈을 이으고이어 화촉동방 둥기당기 내 사랑이로구나 청사초롱 불 밝혀라 잊었던 낭군이 다시 돌아온다 사모관대 활옷에 족두리 쓰고서 호롱불 불빛 아래 마주 선 두 사람 붉은색 푸른색 청홍의 음양화합 월하노인 베필주어 홍실에 드리운 술잔 천생연분 단단한 끈을 이으고이어 화촉동방 어화둥둥 내 사랑이로구나 천생연분 단단한 끈을 이으고이어 화촉동방 둥기당기 내 사랑이로구나 화촉동방 어화둥둥 내 사랑 이로구나
술,조형근,맥주 한잔에 당신 한잔 소주 두 잔에 당신 두잔 이 술을 마시면 취하겠지 비틀비틀 비틀거리겠지 당신을 마시면 당신에게 취하려나 내가 취하면 당신 맘이 흔들릴까 술 한 잔에 흔들리고 그대에게 흔들리고 흔들리는 내 청춘 신관동에서 한 잔 먹고 웅진동에서 한 잔 먹고 당신이 있으면 좋을 텐데 당신 없어 나는 외롭다네 당신을 마시면 당신에게 취하려나 내가 취하면 당신 맘이 흔들릴까 술 한 잔에 흔들리고 그대에게 흔들리고 흔들리는 내 청춘
차한잔,황희,이렇게 그리움이 밀려오면 당신을 만나 보고 싶어요 창 넓은 카페에서 차한잔 앞에두고 꼭 한번 당신을 만나보고 싶어요 그날 그 창가에서 손을 흔들던 당신 마지막 인사인 줄 난 몰랐네 미운 사람아 미움 마져 보내면 무엇으로 당신을 그리워 하나요 이렇게 그리움이 밀려오면 당신을 만나 보고 싶어요 창 넓은 카페에서 차한잔 앞에두고 꼭 한번 당신을 만나보고 싶어요 그날 그 창가에서 손을 흔들던 당신 마지막 인사인 줄 난 몰랐네 미운 사람아 미움 마져 보내면 무엇으로 당신을 그리워 하나요 창 넓은 카페에서 차한잔 앞에두고 꼭 한번 당신을 만나보고 싶어요 그날 그 창가에서 손을 흔들던 당신 마지막 인사인 줄 난 몰랐네 미운 사람아 미움 마져 보내면 무엇으로 당신을 그리워 하나요 미운 사람아 미움 마져 보내면 무엇으로 당신을 그리워 하나요
눈비,에이미,밤에 가로등 불빛 춤추는 그림자들 외투 위로 흐르는 비가 내린 날이야 코트 위로 흐르는 눈은 운명이란 이름의 흐름 바람 속에 숨 쉬는 끝없는 리듬의 춤 거리에 반짝이는 네온사인 속의 꿈 혼자서 걷는 길에 스며드는 빗방울 코트 위로 흐르는 눈은 운명이란 이름의 흐름 바람 속에 숨 쉬는 끝없는 리듬의 춤 흐려진 기억들은 바람 따라 흩어져 새로운 아침이 와 희망 속에 눈을 떠 코트 위로 흐르는 눈은 운명이란 이름의 흐름 바람 속에 숨 쉬는 끝없는 리듬의 춤
울돌목에서,차오름,어찌할꼬 어찌할꼬 어 허 어 허 어찌하리오 하늘이 이곳에 나를 보냈나 휘감아 몰아치는 물때에 울음소리 거친 회오리 슬픈 바다여 어찌 달래여 잠재울까나 산도 울고 바다도 운다 저 물때에 소리는 님을 잃은 여인들에 통곡에 소리였나 들리는가 들리는가 하늘도 울고 땅도 운다 울부짖는 너에 한도 피맺힌 나에 한도 울돌목에 묻는다 어찌가리 어찌가리 어 허 어 허 어찌가리오 거친 회오리 슬픈 바다여 어찌 달래여 잠재울까나 산도 울고 바다도 운다 저 물때에 소리는 님을 잃은 여인들에 통곡에 소리였나 들리는가 들리는가 하늘도 울고 땅도 운다 울부짖는 너에 한도 피맺힌 나에 한도 울돌목에 묻는다 울돌목에 묻는다
그 사람,박갑,꼭 한번은 만나겠지요 어디선가 만나겠지요 꼭 한번은 스쳐가겠죠 어디선가 스쳐가겠죠 내 평생 잊을수 없는 그 사람 그 사람을 내 너를 떠나보내고 어떻게 살아왔는지 당신을 모를거예요 이 마음릉 모를겁니다 한잔의 술잔 앞에서 눈물짖는 남자의 마음 눈물짖는 여자의 마음 눈물짖는 여자의 마음
"다시, 봄",홍진영,버리지 않았어요 우리 추억을 너무 많은 것들이 담겨있기에 혹시하는 마음에 햇살드는 곳에 두고 잊고 살았죠 찬겨울이 지나고 봄비가 내리더니 작은 새싹이 돋고 다시 봄 다시 봄이 내게 올까요 메말렀던 화분속에 꽃이 피듯이 내가 기다려온 사랑 봄을 따라 온다면 다신 놓치지 않아요 찬겨울이 지나고 봄비가 내리더니 작은 새싹이 돋고 다시 봄 다시 봄이 내게 올까요 메말렀던 화분속에 꽃이 피듯이 내가 기다려온 사랑 봄을 따라 온다면 다신 놓치지 않아요 오 힘겨웠던 시간들 가슴속의 믿음으로 버텨온 날들 다시 봄 다시 봄이 내게 올까요 다시 봄이 올까요 내게 워 워 워워워 내가 기다려온 사랑 봄을 따라 온다면 다신 놓치지 않아요 다시는 울지않아요
배 띄어라,최재명,배 띄워라 배 띄워라 아이야 벗님네야 배 띄워서 어서 가자 배 띄워라 배 띄워라 아이야 벗님네야 배 띄워서 어서 가자 동서남북 바람 불제 언제나 기다리나 술 익고 달이 뜨니 이때가 아니드냐 배 띄워라 배 띄워라 아이야 벗님네야 배 띄워서 어서 가자 서럽다고 울기만 하랴 바람이 없으면 노를 젓고 바람이 불면 돛을 올리자 강 건너 벗님네들 앉아서 기다리랴 그리워 서럽다고 울기만 하랴 배 띄워라 배 띄워라 아이야 벗님네야 배 띄워서 어서 가자 배 띄워라 배 띄워라
참숯꼬치 희망상회로 오세요,이계덕,낙원동 골목길 한 걸음 한 걸음 야장 테이블 반짝 숯불 향기 가득 꼬치구이 맛보러 희망상회로 오늘 밤도 행복한 추억 만들어봐요 희망상회 우리들의 쉼터 모듬 꼬치구이 입안 가득 행복 낙원동의 밤을 밝히는 그곳 희망상회로 오세요 모두 다 함께 불꽃이 춤추는 숯불 위에 정성 가득한 꼬치 맛도 최고랍니다 바삭한 소리와 향기로운 맛에 희망상회에서 만나요 오늘도 내일도 희망상회 우리들의 쉼터 모듬 꼬치구이 입안 가득 행복 낙원동의 밤을 밝히는 그곳 희망상회로 오세요 모두 다 함께 저 멀리서 들려오는 웃음소리 희망상회에서 만나요 우리 참숯꼬치구이와 함께 하는 따뜻한 시간 영원히 기억될 거예요 희망상회 우리들의 쉼터 모듬 꼬치구이 입안 가득 행복 낙원동의 밤을 밝히는 그곳 희망상회로 오세요 모두 다 함께 낙원동의 특별한 공간 희망상회 오늘 밤도 함께 해요 희망상회
계덕님 수레를 끄신다,이계덕,동에번쩍 서에번쩍 종로를 쥐락펴락 낙원상가 주름잡아 계덕님 가신다 성곤님 일하던 지투는 오늘은 계덕님 가신다 백두의 희망 신묘한 영웅 계덕님 가신다 동에 번쩍 서에 번적 종로를 쥐락펴락 수레끌고 다니신다 입간판 같이 들고 계덕님 끄시던 수레는 오늘은 구름이 끄신다 종로의 간판 거리의 노래 계덕님 끄신다 성매매는 근절하라 도박장도 폐쇄하라 계덕님의 지략으로 종로가 평화롭다 계덕님 끄시던 수레는 오늘은 구름이 끄신다 백두의 수레 신묘한 수레 계덕님 끄신다
진주의 아름다운 아가씨,김창현,그대는 아는가 진주의 아름다운 아가씨를 그보다 이쁠 수가 없어요 정말 짱 최고예요 봉선화 꽃물 들인 손톱이 곱던 종달새 목소리 옥봉동 아가씨 흑자두처럼 향기로운 판문동 아가씨 복숭아꽃 보다 수줍던 본성동 아가씨 석류꽃인양 상큼한 칠암동 아가씨를 그대는 아는가 진주 같던 아가씨들을 정말 짱 최고예요 나는 못살아 그대는 아는가 진주의 아름다운 아가씨를 그렇게 이쁠 수가 없어요 정말 짱 최고예요 비 개인 하늘에서 산들바람 불어오면 다리를 건너오던 배건너 아가씨 무화과보다 부드러운 섭천 아가씨 매화처럼 청초한 중앙동 아가씨 새콤달콤 산딸기 상봉동 아가씨를 그대는 아는가 진주 같은 아가씨들을 모르면 바보예요 나는 못살아 그대는 아는가 진주 같은 아가씨들을 모르면 바보예요 나는 못살아
